"","Time","rep","exp","variable","value","strain_name","inoc_name","inoc","strain"
"386",5721.431546,2,"CS","B3",8.104270316,"B",3,"6","11016"
"387",6621.431546,2,"CS","B3",9.50570183,"B",3,"6","11016"
"388",7521.431546,2,"CS","B3",11.25527655,"B",3,"6","11016"
"389",8421.431546,2,"CS","B3",15.23312394,"B",3,"6","11016"
"390",9321.431546,2,"CS","B3",18.06745211,"B",3,"6","11016"
"391",10221.43155,2,"CS","B3",22.37851703,"B",3,"6","11016"
"392",11121.43155,2,"CS","B3",26.93223402,"B",3,"6","11016"
"393",12021.43155,2,"CS","B3",31.39675651,"B",3,"6","11016"
"394",12921.43155,2,"CS","B3",36.72042803,"B",3,"6","11016"
"395",13821.43155,2,"CS","B3",42.8742445,"B",3,"6","11016"
"396",14721.43155,2,"CS","B3",49.22634887,"B",3,"6","11016"
"397",15621.43155,2,"CS","B3",55.27964477,"B",3,"6","11016"
"398",16521.43155,2,"CS","B3",59.6230539,"B",3,"6","11016"
"399",17421.43155,2,"CS","B3",62.70868587,"B",3,"6","11016"
"400",18321.43155,2,"CS","B3",64.65396016,"B",3,"6","11016"
"401",19221.43155,2,"CS","B3",66.77472978,"B",3,"6","11016"
"402",20121.43155,2,"CS","B3",67.64750229,"B",3,"6","11016"
"403",21021.43155,2,"CS","B3",66.55453074,"B",3,"6","11016"
"404",21921.43155,2,"CS","B3",63.22518545,"B",3,"6","11016"
"405",22821.43155,2,"CS","B3",59.76320501,"B",3,"6","11016"
"406",23721.43155,2,"CS","B3",56.15972527,"B",3,"6","11016"
"407",24621.43155,2,"CS","B3",50.50271148,"B",3,"6","11016"
"408",25521.43155,2,"CS","B3",46.25424611,"B",3,"6","11016"
"409",26421.43155,2,"CS","B3",43.73961988,"B",3,"6","11016"
"410",27321.43155,2,"CS","B3",42.46384128,"B",3,"6","11016"
"411",28221.43155,2,"CS","B3",41.90829292,"B",3,"6","11016"
"412",29121.43155,2,"CS","B3",42.46573619,"B",3,"6","11016"
"413",30021.43155,2,"CS","B3",43.44631153,"B",3,"6","11016"
"414",30921.43155,2,"CS","B3",44.75666337,"B",3,"6","11016"
"415",31821.43155,2,"CS","B3",46.30871598,"B",3,"6","11016"
"416",32721.43155,2,"CS","B3",48.1436663,"B",3,"6","11016"
"417",33621.43155,2,"CS","B3",50.09098383,"B",3,"6","11016"
"418",34521.43155,2,"CS","B3",52.19735622,"B",3,"6","11016"
"419",35421.43155,2,"CS","B3",54.2623337,"B",3,"6","11016"
"420",36321.43155,2,"CS","B3",56.28832863,"B",3,"6","11016"
"421",37221.43155,2,"CS","B3",58.12939076,"B",3,"6","11016"
"422",38121.43155,2,"CS","B3",59.16115458,"B",3,"6","11016"
"423",39021.43155,2,"CS","B3",58.64300468,"B",3,"6","11016"
"424",39921.43155,2,"CS","B3",55.7205612,"B",3,"6","11016"
"425",40821.43155,2,"CS","B3",48.32432859,"B",3,"6","11016"
"426",41721.43155,2,"CS","B3",41.02542295,"B",3,"6","11016"
"427",42621.43155,2,"CS","B3",36.33488473,"B",3,"6","11016"
"428",43521.43155,2,"CS","B3",33.433879,"B",3,"6","11016"
"429",44421.43155,2,"CS","B3",31.35206573,"B",3,"6","11016"
"430",45321.43155,2,"CS","B3",29.50655871,"B",3,"6","11016"
"431",46221.43155,2,"CS","B3",28.00512704,"B",3,"6","11016"
"432",47121.43155,2,"CS","B3",26.89705694,"B",3,"6","11016"
"433",48021.43155,2,"CS","B3",25.85570509,"B",3,"6","11016"
"434",48921.43155,2,"CS","B3",24.87221448,"B",3,"6","11016"
"435",49821.43155,2,"CS","B3",23.95215072,"B",3,"6","11016"
"436",50721.43155,2,"CS","B3",23.21136189,"B",3,"6","11016"
"437",51621.43155,2,"CS","B3",22.46011487,"B",3,"6","11016"
"438",52521.43155,2,"CS","B3",21.81595359,"B",3,"6","11016"
"439",53421.43155,2,"CS","B3",21.21383287,"B",3,"6","11016"
"440",54321.43155,2,"CS","B3",20.63537487,"B",3,"6","11016"
"441",55221.43155,2,"CS","B3",20.06328113,"B",3,"6","11016"
"442",56121.43155,2,"CS","B3",19.45864975,"B",3,"6","11016"
"443",57021.43155,2,"CS","B3",18.84288359,"B",3,"6","11016"
"444",57921.43155,2,"CS","B3",18.36484134,"B",3,"6","11016"
"445",58821.43155,2,"CS","B3",17.93861892,"B",3,"6","11016"
"446",59721.43155,2,"CS","B3",17.52798557,"B",3,"6","11016"
"447",60621.43155,2,"CS","B3",17.13003482,"B",3,"6","11016"
"448",61521.43155,2,"CS","B3",16.77639981,"B",3,"6","11016"
"449",62421.43155,2,"CS","B3",16.37983695,"B",3,"6","11016"
"450",63321.43155,2,"CS","B3",16.0129793,"B",3,"6","11016"
"451",64221.43155,2,"CS","B3",15.65005572,"B",3,"6","11016"
"452",65121.43155,2,"CS","B3",15.3357695,"B",3,"6","11016"
"453",66021.43155,2,"CS","B3",14.90786625,"B",3,"6","11016"
"454",66921.43155,2,"CS","B3",14.57169789,"B",3,"6","11016"
"455",67821.43155,2,"CS","B3",14.21158885,"B",3,"6","11016"
"456",68721.43155,2,"CS","B3",13.86708828,"B",3,"6","11016"
"457",69621.43155,2,"CS","B3",13.44158728,"B",3,"6","11016"
"458",70521.43155,2,"CS","B3",13.05494518,"B",3,"6","11016"
"459",71421.43155,2,"CS","B3",12.67651698,"B",3,"6","11016"
"460",72321.43155,2,"CS","B3",12.32771902,"B",3,"6","11016"
"461",73221.43155,2,"CS","B3",12.00270109,"B",3,"6","11016"
"462",74121.43155,2,"CS","B3",11.71922743,"B",3,"6","11016"
"463",75021.43155,2,"CS","B3",11.42330507,"B",3,"6","11016"
"464",75921.43155,2,"CS","B3",11.16542005,"B",3,"6","11016"
"465",76821.43155,2,"CS","B3",10.87678263,"B",3,"6","11016"
"466",77721.43155,2,"CS","B3",10.60615259,"B",3,"6","11016"
"467",78621.43155,2,"CS","B3",10.32696611,"B",3,"6","11016"
"468",79521.43155,2,"CS","B3",10.0826248,"B",3,"6","11016"
"469",80421.43155,2,"CS","B3",9.824723978,"B",3,"6","11016"
"470",81321.43155,2,"CS","B3",9.575781634,"B",3,"6","11016"
"471",82221.43155,2,"CS","B3",9.357618907,"B",3,"6","11016"
"472",83121.43155,2,"CS","B3",9.106390289,"B",3,"6","11016"
"473",84021.43155,2,"CS","B3",8.841889196,"B",3,"6","11016"
"474",84921.43155,2,"CS","B3",8.624517615,"B",3,"6","11016"
"475",85821.43155,2,"CS","B3",8.439953129,"B",3,"6","11016"
"476",86721.43155,2,"CS","B3",8.186537037,"B",3,"6","11016"
"477",87621.43155,2,"CS","B3",8.012105233,"B",3,"6","11016"
"478",88521.43155,2,"CS","B3",7.734340017,"B",3,"6","11016"
"479",89421.43155,2,"CS","B3",7.527517492,"B",3,"6","11016"
"480",3012.788894,3,"CS","B3",0.795437072,"B",3,"6","11016"
"481",3912.788894,3,"CS","B3",6.514719662,"B",3,"6","11016"
"482",4812.788894,3,"CS","B3",12.18941967,"B",3,"6","11016"
"483",5712.788894,3,"CS","B3",18.43769952,"B",3,"6","11016"
"484",6612.788894,3,"CS","B3",21.71743732,"B",3,"6","11016"
"485",7512.788894,3,"CS","B3",27.35138797,"B",3,"6","11016"
"486",8412.788894,3,"CS","B3",33.09875208,"B",3,"6","11016"
"487",9312.788894,3,"CS","B3",38.42401025,"B",3,"6","11016"
"488",10212.78889,3,"CS","B3",45.16539343,"B",3,"6","11016"
"489",11112.78889,3,"CS","B3",50.5331157,"B",3,"6","11016"
"490",12012.78889,3,"CS","B3",58.24815805,"B",3,"6","11016"
"491",12912.78889,3,"CS","B3",66.38568655,"B",3,"6","11016"
"492",13812.78889,3,"CS","B3",73.2745266,"B",3,"6","11016"
"493",14712.78889,3,"CS","B3",78.95845701,"B",3,"6","11016"
"494",15612.78889,3,"CS","B3",82.62529515,"B",3,"6","11016"
"495",16512.78889,3,"CS","B3",85.19386061,"B",3,"6","11016"
"496",17412.78889,3,"CS","B3",86.66085629,"B",3,"6","11016"
"497",18312.78889,3,"CS","B3",87.45780962,"B",3,"6","11016"
"498",19212.78889,3,"CS","B3",87.36009397,"B",3,"6","11016"
"499",20112.78889,3,"CS","B3",85.81009606,"B",3,"6","11016"
"500",21012.78889,3,"CS","B3",83.69875204,"B",3,"6","11016"
"501",21912.78889,3,"CS","B3",80.99161275,"B",3,"6","11016"
"502",22812.78889,3,"CS","B3",78.36159494,"B",3,"6","11016"
"503",23712.78889,3,"CS","B3",75.24339247,"B",3,"6","11016"
"504",24612.78889,3,"CS","B3",72.7462206,"B",3,"6","11016"
"505",25512.78889,3,"CS","B3",72.08230661,"B",3,"6","11016"
"506",26412.78889,3,"CS","B3",71.78982123,"B",3,"6","11016"
"507",27312.78889,3,"CS","B3",71.83607423,"B",3,"6","11016"
"508",28212.78889,3,"CS","B3",72.74534906,"B",3,"6","11016"
"509",29112.78889,3,"CS","B3",73.65969606,"B",3,"6","11016"
"510",30012.78889,3,"CS","B3",74.62735853,"B",3,"6","11016"
"511",30912.78889,3,"CS","B3",75.63931294,"B",3,"6","11016"
"512",31812.78889,3,"CS","B3",76.66472845,"B",3,"6","11016"
"513",32712.78889,3,"CS","B3",77.40153539,"B",3,"6","11016"
"514",33612.78889,3,"CS","B3",78.01574606,"B",3,"6","11016"
"515",34512.78889,3,"CS","B3",77.84542133,"B",3,"6","11016"
"516",35412.78889,3,"CS","B3",77.44562323,"B",3,"6","11016"
"517",36312.78889,3,"CS","B3",76.18122406,"B",3,"6","11016"
"518",37212.78889,3,"CS","B3",73.78428884,"B",3,"6","11016"
"519",38112.78889,3,"CS","B3",70.44163703,"B",3,"6","11016"
"520",39012.78889,3,"CS","B3",66.58095992,"B",3,"6","11016"
"521",39912.78889,3,"CS","B3",63.28063495,"B",3,"6","11016"
"522",40812.78889,3,"CS","B3",60.15102259,"B",3,"6","11016"
"523",41712.78889,3,"CS","B3",57.4022874,"B",3,"6","11016"
"524",42612.78889,3,"CS","B3",55.60515144,"B",3,"6","11016"
"525",43512.78889,3,"CS","B3",54.27814146,"B",3,"6","11016"
"526",44412.78889,3,"CS","B3",53.22372347,"B",3,"6","11016"
"527",45312.78889,3,"CS","B3",52.3737475,"B",3,"6","11016"
"528",46212.78889,3,"CS","B3",51.56628127,"B",3,"6","11016"
"529",47112.78889,3,"CS","B3",50.81356781,"B",3,"6","11016"
"530",48012.78889,3,"CS","B3",50.07225451,"B",3,"6","11016"
"531",48912.78889,3,"CS","B3",49.39725874,"B",3,"6","11016"
"532",49812.78889,3,"CS","B3",48.62074987,"B",3,"6","11016"
"533",50712.78889,3,"CS","B3",47.91329444,"B",3,"6","11016"
"534",51612.78889,3,"CS","B3",47.2663117,"B",3,"6","11016"
"535",52512.78889,3,"CS","B3",46.68174414,"B",3,"6","11016"
"536",53412.78889,3,"CS","B3",46.09457734,"B",3,"6","11016"
"537",54312.78889,3,"CS","B3",45.60978049,"B",3,"6","11016"
"538",55212.78889,3,"CS","B3",45.14251768,"B",3,"6","11016"
"539",56112.78889,3,"CS","B3",44.60130002,"B",3,"6","11016"
"540",57012.78889,3,"CS","B3",44.10660721,"B",3,"6","11016"
"541",57912.78889,3,"CS","B3",43.62056429,"B",3,"6","11016"
"542",58812.78889,3,"CS","B3",43.19604534,"B",3,"6","11016"
"543",59712.78889,3,"CS","B3",42.85228554,"B",3,"6","11016"
"544",60612.78889,3,"CS","B3",42.45391635,"B",3,"6","11016"
"545",61512.78889,3,"CS","B3",42.09652832,"B",3,"6","11016"
"546",62412.78889,3,"CS","B3",41.74271323,"B",3,"6","11016"
"547",63312.78889,3,"CS","B3",41.32657669,"B",3,"6","11016"
"548",64212.78889,3,"CS","B3",40.82015534,"B",3,"6","11016"
"549",65112.78889,3,"CS","B3",40.41046762,"B",3,"6","11016"
"550",66012.78889,3,"CS","B3",39.99550824,"B",3,"6","11016"
"551",66912.78889,3,"CS","B3",39.66469997,"B",3,"6","11016"
"552",67812.78889,3,"CS","B3",39.34037517,"B",3,"6","11016"
"553",68712.78889,3,"CS","B3",39.00902401,"B",3,"6","11016"
"554",69612.78889,3,"CS","B3",38.65832978,"B",3,"6","11016"
"555",70512.78889,3,"CS","B3",38.3426625,"B",3,"6","11016"
"556",71412.78889,3,"CS","B3",38.0092666,"B",3,"6","11016"
"557",72312.78889,3,"CS","B3",37.67902255,"B",3,"6","11016"
"558",73212.78889,3,"CS","B3",37.34655016,"B",3,"6","11016"
"559",74112.78889,3,"CS","B3",37.04081049,"B",3,"6","11016"
"560",75012.78889,3,"CS","B3",36.74258215,"B",3,"6","11016"
"561",75912.78889,3,"CS","B3",36.47574582,"B",3,"6","11016"
"562",76812.78889,3,"CS","B3",36.16088036,"B",3,"6","11016"
"563",77712.78889,3,"CS","B3",35.88820258,"B",3,"6","11016"
"564",78612.78889,3,"CS","B3",35.62212368,"B",3,"6","11016"
"565",79512.78889,3,"CS","B3",35.32170664,"B",3,"6","11016"
"566",80412.78889,3,"CS","B3",35.04259071,"B",3,"6","11016"
"567",81312.78889,3,"CS","B3",34.83424998,"B",3,"6","11016"
"568",82212.78889,3,"CS","B3",34.55426094,"B",3,"6","11016"
"569",83112.78889,3,"CS","B3",34.29341716,"B",3,"6","11016"
"570",84012.78889,3,"CS","B3",33.99370469,"B",3,"6","11016"
"571",84912.78889,3,"CS","B3",33.71513823,"B",3,"6","11016"
"572",85812.78889,3,"CS","B3",33.43900577,"B",3,"6","11016"
"573",86712.78889,3,"CS","B3",33.16218269,"B",3,"6","11016"
"574",87612.78889,3,"CS","B3",32.89233711,"B",3,"6","11016"
"575",3004.305558,1,"CS","B4",-0.257034921,"B",4,"5","11016"
"576",3904.305558,1,"CS","B4",0.068806888,"B",4,"5","11016"
"577",4804.305558,1,"CS","B4",0.464861839,"B",4,"5","11016"
"578",5704.305558,1,"CS","B4",1.01919032,"B",4,"5","11016"
"579",6604.305558,1,"CS","B4",1.737671378,"B",4,"5","11016"
"580",7504.305558,1,"CS","B4",2.74542585,"B",4,"5","11016"
"581",8404.305558,1,"CS","B4",4.432284041,"B",4,"5","11016"
"582",9304.305558,1,"CS","B4",7.097129462,"B",4,"5","11016"
"583",10204.30556,1,"CS","B4",9.028812657,"B",4,"5","11016"
"584",11104.30556,1,"CS","B4",10.55280873,"B",4,"5","11016"
"585",12004.30556,1,"CS","B4",13.09197572,"B",4,"5","11016"
"586",12904.30556,1,"CS","B4",16.08805925,"B",4,"5","11016"
"587",13804.30556,1,"CS","B4",19.54353376,"B",4,"5","11016"
"588",14704.30556,1,"CS","B4",23.079601,"B",4,"5","11016"
"589",15604.30556,1,"CS","B4",27.11864707,"B",4,"5","11016"
"590",16504.30556,1,"CS","B4",31.72117829,"B",4,"5","11016"
"591",17404.30556,1,"CS","B4",35.69049223,"B",4,"5","11016"
"592",18304.30556,1,"CS","B4",40.72342715,"B",4,"5","11016"
"593",19204.30556,1,"CS","B4",45.38905615,"B",4,"5","11016"
"594",20104.30556,1,"CS","B4",51.30094997,"B",4,"5","11016"
"595",21004.30556,1,"CS","B4",57.97244489,"B",4,"5","11016"
"596",21904.30556,1,"CS","B4",63.69490121,"B",4,"5","11016"
"597",22804.30556,1,"CS","B4",67.67827212,"B",4,"5","11016"
"598",23704.30556,1,"CS","B4",71.04592469,"B",4,"5","11016"
"599",24604.30556,1,"CS","B4",74.32657428,"B",4,"5","11016"
"600",25504.30556,1,"CS","B4",77.97116969,"B",4,"5","11016"
"601",26404.30556,1,"CS","B4",76.85397009,"B",4,"5","11016"
"602",27304.30556,1,"CS","B4",74.89076916,"B",4,"5","11016"
"603",28204.30556,1,"CS","B4",71.56083574,"B",4,"5","11016"
"604",29104.30556,1,"CS","B4",66.69064157,"B",4,"5","11016"
"605",30004.30556,1,"CS","B4",59.88049949,"B",4,"5","11016"
"606",30904.30556,1,"CS","B4",57.24396076,"B",4,"5","11016"
"607",31804.30556,1,"CS","B4",55.46983596,"B",4,"5","11016"
"608",32704.30556,1,"CS","B4",54.45297864,"B",4,"5","11016"
"609",33604.30556,1,"CS","B4",55.19769626,"B",4,"5","11016"
"610",34504.30556,1,"CS","B4",56.10748343,"B",4,"5","11016"
"611",35404.30556,1,"CS","B4",57.26432468,"B",4,"5","11016"
"612",36304.30556,1,"CS","B4",58.84261613,"B",4,"5","11016"
"613",37204.30556,1,"CS","B4",60.80355695,"B",4,"5","11016"
"614",38104.30556,1,"CS","B4",63.13561208,"B",4,"5","11016"
"615",39004.30556,1,"CS","B4",65.43493389,"B",4,"5","11016"
"616",39904.30556,1,"CS","B4",67.0229216,"B",4,"5","11016"
"617",40804.30556,1,"CS","B4",68.07046681,"B",4,"5","11016"
"618",41704.30556,1,"CS","B4",68.31377378,"B",4,"5","11016"
"619",42604.30556,1,"CS","B4",67.06998472,"B",4,"5","11016"
"620",43504.30556,1,"CS","B4",62.17242513,"B",4,"5","11016"
"621",44404.30556,1,"CS","B4",54.20969818,"B",4,"5","11016"
"622",45304.30556,1,"CS","B4",45.2976108,"B",4,"5","11016"
"623",46204.30556,1,"CS","B4",40.49321959,"B",4,"5","11016"
"624",47104.30556,1,"CS","B4",37.90718341,"B",4,"5","11016"
"625",48004.30556,1,"CS","B4",36.0679955,"B",4,"5","11016"
"626",48904.30556,1,"CS","B4",34.44708901,"B",4,"5","11016"
"627",49804.30556,1,"CS","B4",32.96676519,"B",4,"5","11016"
"628",50704.30556,1,"CS","B4",31.4398512,"B",4,"5","11016"
"629",51604.30556,1,"CS","B4",29.97179512,"B",4,"5","11016"
"630",52504.30556,1,"CS","B4",28.90851802,"B",4,"5","11016"
"631",53404.30556,1,"CS","B4",27.96408758,"B",4,"5","11016"
"632",54304.30556,1,"CS","B4",27.13088561,"B",4,"5","11016"
"633",55204.30556,1,"CS","B4",26.33947024,"B",4,"5","11016"
"634",56104.30556,1,"CS","B4",25.67290562,"B",4,"5","11016"
"635",57004.30556,1,"CS","B4",24.95181537,"B",4,"5","11016"
"636",57904.30556,1,"CS","B4",24.34417384,"B",4,"5","11016"
"637",58804.30556,1,"CS","B4",23.70547374,"B",4,"5","11016"
"638",59704.30556,1,"CS","B4",23.14845544,"B",4,"5","11016"
"639",60604.30556,1,"CS","B4",22.60015169,"B",4,"5","11016"
"640",61504.30556,1,"CS","B4",22.01984607,"B",4,"5","11016"
"641",62404.30556,1,"CS","B4",21.50809326,"B",4,"5","11016"
"642",63304.30556,1,"CS","B4",20.92888337,"B",4,"5","11016"
"643",64204.30556,1,"CS","B4",20.48691353,"B",4,"5","11016"
"644",65104.30556,1,"CS","B4",20.00374733,"B",4,"5","11016"
"645",66004.30556,1,"CS","B4",19.52175648,"B",4,"5","11016"
"646",66904.30556,1,"CS","B4",19.09102683,"B",4,"5","11016"
"647",67804.30556,1,"CS","B4",18.60932444,"B",4,"5","11016"
"648",68704.30556,1,"CS","B4",18.22642639,"B",4,"5","11016"
"649",69604.30556,1,"CS","B4",17.8151561,"B",4,"5","11016"
"650",70504.30556,1,"CS","B4",17.32390355,"B",4,"5","11016"
"651",71404.30556,1,"CS","B4",16.97960729,"B",4,"5","11016"
"652",72304.30556,1,"CS","B4",16.54229483,"B",4,"5","11016"
"653",73204.30556,1,"CS","B4",16.09252976,"B",4,"5","11016"
"654",74104.30556,1,"CS","B4",15.74014986,"B",4,"5","11016"
"655",75004.30556,1,"CS","B4",15.33062408,"B",4,"5","11016"
"656",75904.30556,1,"CS","B4",14.96515713,"B",4,"5","11016"
"657",76804.30556,1,"CS","B4",14.60625706,"B",4,"5","11016"
"658",77704.30556,1,"CS","B4",14.23617452,"B",4,"5","11016"
"659",78604.30556,1,"CS","B4",13.84699532,"B",4,"5","11016"
"660",79504.30556,1,"CS","B4",13.444521,"B",4,"5","11016"
"661",80404.30556,1,"CS","B4",13.13592135,"B",4,"5","11016"
"662",81304.30556,1,"CS","B4",12.77197361,"B",4,"5","11016"
"663",82204.30556,1,"CS","B4",12.39144005,"B",4,"5","11016"
"664",83104.30556,1,"CS","B4",12.01637789,"B",4,"5","11016"
"665",84004.30556,1,"CS","B4",11.65434122,"B",4,"5","11016"
"666",84904.30556,1,"CS","B4",11.27395529,"B",4,"5","11016"
"667",85804.30556,1,"CS","B4",10.86038192,"B",4,"5","11016"
"668",86704.30556,1,"CS","B4",10.41620606,"B",4,"5","11016"
"669",87604.30556,1,"CS","B4",9.905133429,"B",4,"5","11016"
"670",3021.431546,2,"CS","B4",-0.24317492,"B",4,"5","11016"
"671",3921.431546,2,"CS","B4",0.170148171,"B",4,"5","11016"
"672",4821.431546,2,"CS","B4",0.647759699,"B",4,"5","11016"
"673",5721.431546,2,"CS","B4",1.264696318,"B",4,"5","11016"
"674",6621.431546,2,"CS","B4",2.105149211,"B",4,"5","11016"
"675",7521.431546,2,"CS","B4",3.395124614,"B",4,"5","11016"
"676",8421.431546,2,"CS","B4",5.566159028,"B",4,"5","11016"
"677",9321.431546,2,"CS","B4",8.690048758,"B",4,"5","11016"
"678",10221.43155,2,"CS","B4",11.38682198,"B",4,"5","11016"
"679",11121.43155,2,"CS","B4",12.64689824,"B",4,"5","11016"
"680",12021.43155,2,"CS","B4",15.52477141,"B",4,"5","11016"
"681",12921.43155,2,"CS","B4",19.73686714,"B",4,"5","11016"
"682",13821.43155,2,"CS","B4",23.06683663,"B",4,"5","11016"
"683",14721.43155,2,"CS","B4",27.38111792,"B",4,"5","11016"
"684",15621.43155,2,"CS","B4",32.81365315,"B",4,"5","11016"
"685",16521.43155,2,"CS","B4",37.99037175,"B",4,"5","11016"
"686",17421.43155,2,"CS","B4",43.88053814,"B",4,"5","11016"
"687",18321.43155,2,"CS","B4",50.33075697,"B",4,"5","11016"
"688",19221.43155,2,"CS","B4",56.82795368,"B",4,"5","11016"
"689",20121.43155,2,"CS","B4",62.89701367,"B",4,"5","11016"
"690",21021.43155,2,"CS","B4",68.37038204,"B",4,"5","11016"
"691",21921.43155,2,"CS","B4",71.28893426,"B",4,"5","11016"
"692",22821.43155,2,"CS","B4",75.78479061,"B",4,"5","11016"
"693",23721.43155,2,"CS","B4",77.58525613,"B",4,"5","11016"
"694",24621.43155,2,"CS","B4",76.25770741,"B",4,"5","11016"
"695",25521.43155,2,"CS","B4",73.09826805,"B",4,"5","11016"
"696",26421.43155,2,"CS","B4",69.26455687,"B",4,"5","11016"
"697",27321.43155,2,"CS","B4",64.807281,"B",4,"5","11016"
"698",28221.43155,2,"CS","B4",61.15134973,"B",4,"5","11016"
"699",29121.43155,2,"CS","B4",56.09801409,"B",4,"5","11016"
"700",30021.43155,2,"CS","B4",53.30967245,"B",4,"5","11016"
"701",30921.43155,2,"CS","B4",52.10839534,"B",4,"5","11016"
"702",31821.43155,2,"CS","B4",50.57940513,"B",4,"5","11016"
"703",32721.43155,2,"CS","B4",48.55384612,"B",4,"5","11016"
"704",33621.43155,2,"CS","B4",47.8057918,"B",4,"5","11016"
"705",34521.43155,2,"CS","B4",47.33898214,"B",4,"5","11016"
"706",35421.43155,2,"CS","B4",46.94548734,"B",4,"5","11016"
"707",36321.43155,2,"CS","B4",46.58157764,"B",4,"5","11016"
"708",37221.43155,2,"CS","B4",46.52171502,"B",4,"5","11016"
"709",38121.43155,2,"CS","B4",46.54643923,"B",4,"5","11016"
"710",39021.43155,2,"CS","B4",46.6235029,"B",4,"5","11016"
"711",39921.43155,2,"CS","B4",46.5948755,"B",4,"5","11016"
"712",40821.43155,2,"CS","B4",46.22568359,"B",4,"5","11016"
"713",41721.43155,2,"CS","B4",45.48379372,"B",4,"5","11016"
"714",42621.43155,2,"CS","B4",44.12448131,"B",4,"5","11016"
"715",43521.43155,2,"CS","B4",42.13371181,"B",4,"5","11016"
"716",44421.43155,2,"CS","B4",40.21457823,"B",4,"5","11016"
"717",45321.43155,2,"CS","B4",38.2896499,"B",4,"5","11016"
"718",46221.43155,2,"CS","B4",35.79790282,"B",4,"5","11016"
"719",47121.43155,2,"CS","B4",33.96203713,"B",4,"5","11016"
"720",48021.43155,2,"CS","B4",32.36226879,"B",4,"5","11016"
"721",48921.43155,2,"CS","B4",31.06206315,"B",4,"5","11016"
"722",49821.43155,2,"CS","B4",29.87998179,"B",4,"5","11016"
"723",50721.43155,2,"CS","B4",28.82946138,"B",4,"5","11016"
"724",51621.43155,2,"CS","B4",27.79165026,"B",4,"5","11016"
"725",52521.43155,2,"CS","B4",26.84038022,"B",4,"5","11016"
"726",53421.43155,2,"CS","B4",26.0061609,"B",4,"5","11016"
"727",54321.43155,2,"CS","B4",25.22615988,"B",4,"5","11016"
"728",55221.43155,2,"CS","B4",24.52463854,"B",4,"5","11016"
"729",56121.43155,2,"CS","B4",23.83987242,"B",4,"5","11016"
"730",57021.43155,2,"CS","B4",23.20334512,"B",4,"5","11016"
"731",57921.43155,2,"CS","B4",22.57450605,"B",4,"5","11016"
"732",58821.43155,2,"CS","B4",22.04573136,"B",4,"5","11016"
"733",59721.43155,2,"CS","B4",21.49038902,"B",4,"5","11016"
"734",60621.43155,2,"CS","B4",21.04184784,"B",4,"5","11016"
"735",61521.43155,2,"CS","B4",20.5897577,"B",4,"5","11016"
"736",62421.43155,2,"CS","B4",20.13266596,"B",4,"5","11016"
"737",63321.43155,2,"CS","B4",19.75568031,"B",4,"5","11016"
"738",64221.43155,2,"CS","B4",19.32503894,"B",4,"5","11016"
